epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
388,858.768,0.3438,0.30265,0.84123,0.98031,1,0.995,0.96278,0.49195,0.289,0.91289,0.00101054,0.00101054,0.00101054
389,860.612,0.31352,0.29494,0.8318,0.97964,1,0.995,0.96574,0.49318,0.28542,0.91021,0.00100993,0.00100993,0.00100993
390,862.328,0.33461,0.28097,0.84645,0.98042,1,0.995,0.90587,0.50607,0.24915,0.90475,0.00100931,0.00100931,0.00100931
391,864.946,0.32418,0.28822,0.83531,0.98466,1,0.995,0.91135,0.5083,0.24342,0.90037,0.00100869,0.00100869,0.00100869
392,867.694,0.32874,0.28764,0.85086,0.98617,1,0.995,0.90422,0.50669,0.24967,0.89977,0.00100807,0.00100807,0.00100807
393,869.575,0.34147,0.36852,0.85313,0.98202,1,0.995,0.89026,0.50259,0.25593,0.9041,0.00100745,0.00100745,0.00100745
394,871.466,0.34324,0.3172,0.83424,0.9868,1,0.995,0.89339,0.47399,0.28277,0.90903,0.00100683,0.00100683,0.00100683
395,873.27,0.35899,0.2971,0.85013,0.98262,1,0.995,0.89247,0.48206,0.31926,0.91222,0.00100621,0.00100621,0.00100621
396,875.26,0.33925,0.30901,0.85571,0.98726,1,0.995,0.92361,0.53402,0.32747,0.92379,0.00100559,0.00100559,0.00100559
397,877.023,0.38167,0.37677,0.85701,0.98549,1,0.995,0.89555,0.52865,0.32781,0.91972,0.00100497,0.00100497,0.00100497
398,879.732,0.37088,0.32143,0.83946,0.96414,1,0.995,0.90112,0.4931,0.31048,0.92421,0.00100436,0.00100436,0.00100436
399,882.569,0.34719,0.32738,0.8196,0.95579,1,0.995,0.88858,0.4892,0.31443,0.92283,0.00100374,0.00100374,0.00100374
400,884.371,0.37076,0.33238,0.86112,0.96505,1,0.995,0.87273,0.51373,0.30578,0.92337,0.00100312,0.00100312,0.00100312
401,886.213,0.34134,0.30482,0.83973,0.97394,1,0.995,0.87013,0.51834,0.29321,0.92177,0.0010025,0.0010025,0.0010025
402,888.064,0.34681,0.35412,0.85234,0.97583,1,0.995,0.90186,0.4646,0.24283,0.91088,0.00100188,0.00100188,0.00100188
403,889.839,0.3371,0.29318,0.8431,0.98132,1,0.995,0.90611,0.45889,0.23845,0.90791,0.00100126,0.00100126,0.00100126
404,891.828,0.34765,0.32928,0.81965,0.95951,1,0.995,0.89186,0.50042,0.2521,0.90919,0.00100064,0.00100064,0.00100064
405,894.35,0.38154,0.34995,0.86067,0.95935,1,0.995,0.89525,0.51155,0.25339,0.90776,0.00100003,0.00100003,0.00100003
406,897.207,0.34839,0.33034,0.84273,0.96245,1,0.995,0.893,0.51952,0.28203,0.90827,0.000999406,0.000999406,0.000999406
407,899.11,0.35049,0.33255,0.84884,0.96203,1,0.995,0.89664,0.50912,0.27399,0.90764,0.000998787,0.000998787,0.000998787
408,900.976,0.33571,0.38061,0.84232,0.9744,1,0.995,0.89794,0.48379,0.25605,0.89828,0.000998169,0.000998169,0.000998169
409,902.627,0.31678,0.32145,0.85067,0.9756,1,0.995,0.90075,0.48668,0.26068,0.89898,0.00099755,0.00099755,0.00099755
410,904.543,0.30175,0.28893,0.81694,0.97607,1,0.995,0.89327,0.53327,0.27055,0.91719,0.000996931,0.000996931,0.000996931
411,906.482,0.33449,0.30034,0.8399,0.98062,1,0.995,0.8969,0.52729,0.27175,0.92155,0.000996313,0.000996313,0.000996313
412,908.885,0.32705,0.30355,0.84674,0.98281,1,0.995,0.88683,0.52984,0.29505,0.92655,0.000995694,0.000995694,0.000995694
413,911.748,0.32014,0.28786,0.82258,0.97435,1,0.995,0.8918,0.52733,0.2778,0.91995,0.000995075,0.000995075,0.000995075
414,913.714,0.29983,0.3206,0.82376,0.973,1,0.995,0.90937,0.49626,0.26848,0.9061,0.000994456,0.000994456,0.000994456
415,915.535,0.28057,0.28676,0.83558,0.96907,1,0.995,0.91389,0.4891,0.27497,0.90532,0.000993838,0.000993838,0.000993838
416,917.444,0.30805,0.26676,0.8449,0.9023,1,0.995,0.9041,0.45001,0.31221,0.90237,0.000993219,0.000993219,0.000993219
417,919.29,0.32586,0.27619,0.82339,0.91528,1,0.995,0.90459,0.43363,0.30031,0.89759,0.0009926,0.0009926,0.0009926
418,921.068,0.34774,0.2938,0.87467,0.97146,1,0.995,0.91086,0.4541,0.23081,0.89046,0.000991981,0.000991981,0.000991981
419,923.22,0.3255,0.28132,0.84384,0.97939,1,0.995,0.90235,0.45816,0.23729,0.88815,0.000991363,0.000991363,0.000991363
420,926.346,0.33852,0.31715,0.81517,0.97324,1,0.995,0.91909,0.46416,0.2398,0.89164,0.000990744,0.000990744,0.000990744
421,928.314,0.34,0.34922,0.86012,0.87557,1,0.995,0.92102,0.48552,0.33375,0.9032,0.000990125,0.000990125,0.000990125
422,930.14,0.34241,0.31176,0.85029,0.98123,1,0.995,0.88606,0.54003,0.24247,0.90837,0.000989506,0.000989506,0.000989506
423,932.074,0.32309,0.29486,0.84491,0.98402,1,0.995,0.88554,0.53096,0.23897,0.90253,0.000988888,0.000988888,0.000988888
424,933.944,0.3182,0.32577,0.86754,0.98084,1,0.995,0.92593,0.47587,0.23162,0.89311,0.000988269,0.000988269,0.000988269
425,935.974,0.33098,0.29535,0.8172,0.97556,1,0.995,0.93143,0.47391,0.23354,0.89331,0.00098765,0.00098765,0.00098765
426,938.549,0.31356,0.29592,0.83461,0.98032,1,0.995,0.87393,0.49462,0.22708,0.89839,0.000987031,0.000987031,0.000987031
427,941.38,0.34762,0.30558,0.84103,0.98167,1,0.995,0.8918,0.48185,0.23216,0.89782,0.000986413,0.000986413,0.000986413
428,943.396,0.33145,0.32943,0.80092,0.98189,1,0.995,0.93509,0.46755,0.22273,0.8947,0.000985794,0.000985794,0.000985794
429,945.349,0.29904,0.27489,0.85171,0.98247,1,0.995,0.94325,0.44875,0.21363,0.89236,0.000985175,0.000985175,0.000985175
430,947.283,0.34088,0.29088,0.87404,0.98202,1,0.995,0.91393,0.42496,0.20303,0.89433,0.000984556,0.000984556,0.000984556
431,949.304,0.33783,0.30137,0.8164,0.9824,1,0.995,0.90709,0.42535,0.20686,0.89734,0.000983938,0.000983938,0.000983938
432,951.138,0.32354,0.27421,0.84087,0.98419,1,0.995,0.91591,0.42323,0.2,0.89777,0.000983319,0.000983319,0.000983319
433,953.63,0.3128,0.28553,0.84141,0.98336,1,0.995,0.91812,0.4266,0.20799,0.89576,0.0009827,0.0009827,0.0009827
434,956.621,0.29685,0.26906,0.83243,0.98417,1,0.995,0.91934,0.42242,0.24935,0.89227,0.000982081,0.000982081,0.000982081
435,958.59,0.30019,0.28857,0.82349,0.98257,1,0.995,0.903,0.43461,0.24775,0.89687,0.000981462,0.000981462,0.000981462
436,960.481,0.35145,0.31395,0.87531,0.97641,0.93773,0.995,0.90438,0.44069,0.31174,0.90535,0.000980844,0.000980844,0.000980844
437,962.336,0.32574,0.31546,0.85568,0.97673,0.9339,0.995,0.90165,0.43652,0.31571,0.90258,0.000980225,0.000980225,0.000980225
438,964.234,0.31783,0.30216,0.83691,0.98154,1,0.995,0.91155,0.44222,0.24587,0.89385,0.000979606,0.000979606,0.000979606
439,966.1,0.39847,0.30929,0.89166,0.9843,1,0.995,0.89335,0.44628,0.24591,0.89577,0.000978988,0.000978988,0.000978988
440,968.727,0.3042,0.27322,0.82966,0.98411,1,0.995,0.89253,0.46448,0.23579,0.90216,0.000978369,0.000978369,0.000978369
441,971.573,0.31305,0.28795,0.81529,0.98143,1,0.995,0.91585,0.46715,0.24569,0.90509,0.00097775,0.00097775,0.00097775
442,973.472,0.3245,0.3166,0.84439,0.97384,1,0.995,0.93249,0.45192,0.26537,0.90158,0.000977131,0.000977131,0.000977131
443,975.15,0.32273,0.29739,0.83916,0.97426,1,0.995,0.93774,0.45737,0.2671,0.90444,0.000976513,0.000976513,0.000976513
444,977.177,0.31363,0.31495,0.8264,0.98318,1,0.995,0.88016,0.46738,0.25269,0.90417,0.000975894,0.000975894,0.000975894
445,978.993,0.3738,0.32303,0.87014,0.98307,1,0.995,0.89219,0.45369,0.23584,0.90428,0.000975275,0.000975275,0.000975275
446,980.929,0.29175,0.27116,0.80639,0.99245,1,0.995,0.89364,0.43103,0.22975,0.90474,0.000974656,0.000974656,0.000974656
447,983.753,0.3232,0.28694,0.81744,0.99282,1,0.995,0.90597,0.42566,0.22372,0.90241,0.000974038,0.000974038,0.000974038
448,986.582,0.30356,0.2848,0.85194,0.98083,1,0.995,0.89069,0.44751,0.24695,0.90199,0.000973419,0.000973419,0.000973419
449,988.436,0.33054,0.3105,0.8535,0.97895,1,0.995,0.92373,0.42764,0.24292,0.89494,0.0009728,0.0009728,0.0009728
450,990.258,0.33119,0.28644,0.84754,0.9783,1,0.995,0.89591,0.41864,0.23604,0.89215,0.000972181,0.000972181,0.000972181
451,992.083,0.3561,0.29065,0.87411,0.97999,1,0.995,0.91078,0.42959,0.2404,0.8918,0.000971562,0.000971562,0.000971562
452,994.017,0.33607,0.28598,0.83876,0.99279,1,0.995,0.92728,0.38582,0.23301,0.89148,0.000970944,0.000970944,0.000970944
453,995.852,0.31055,0.28881,0.84175,0.98143,1,0.995,0.92594,0.40697,0.23743,0.89875,0.000970325,0.000970325,0.000970325
454,998.378,0.33863,0.29265,0.84569,0.98157,1,0.995,0.92314,0.42729,0.23815,0.90316,0.000969706,0.000969706,0.000969706
455,1001.14,0.30005,0.29312,0.86106,0.98091,1,0.995,0.91236,0.42656,0.22476,0.90345,0.000969088,0.000969088,0.000969088
456,1002.98,0.31429,0.30655,0.84655,0.99667,1,0.995,0.91376,0.41153,0.20187,0.89616,0.000968469,0.000968469,0.000968469
457,1004.78,0.30464,0.32077,0.84064,0.97776,1,0.995,0.91283,0.41989,0.20281,0.89734,0.00096785,0.00096785,0.00096785
458,1006.66,0.32379,0.28902,0.83462,0.97847,1,0.995,0.90888,0.47241,0.23366,0.90561,0.000967231,0.000967231,0.000967231
459,1008.54,0.31817,0.2715,0.84994,0.99268,1,0.995,0.91481,0.46677,0.22833,0.9043,0.000966613,0.000966613,0.000966613
460,1010.47,0.3073,0.29774,0.84931,0.98442,1,0.995,0.90846,0.4595,0.24171,0.90598,0.000965994,0.000965994,0.000965994
461,1012.79,0.30537,0.2858,0.80917,0.97557,1,0.995,0.90598,0.49036,0.26327,0.91246,0.000965375,0.000965375,0.000965375
462,1015.81,0.36875,0.30766,0.851,0.96917,1,0.995,0.91146,0.5118,0.27669,0.91528,0.000964756,0.000964756,0.000964756
463,1017.54,0.32631,0.3031,0.82271,0.98083,1,0.995,0.91206,0.46814,0.27467,0.90404,0.000964138,0.000964138,0.000964138
464,1019.44,0.3438,0.31275,0.83512,0.99262,1,0.995,0.92556,0.40456,0.22806,0.88897,0.000963519,0.000963519,0.000963519
465,1021.27,0.31297,0.27371,0.83703,0.99255,1,0.995,0.91876,0.40904,0.23342,0.88591,0.0009629,0.0009629,0.0009629
466,1023.13,0.364,0.32657,0.86144,0.98312,1,0.995,0.91808,0.47201,0.25949,0.89112,0.000962281,0.000962281,0.000962281
467,1025.06,0.32196,0.31485,0.86312,0.98297,1,0.995,0.91248,0.47731,0.24664,0.89104,0.000961663,0.000961663,0.000961663
468,1027.48,0.38568,0.41949,0.88255,0.98106,1,0.995,0.90931,0.41907,0.2052,0.87657,0.000961044,0.000961044,0.000961044
469,1030.37,0.35658,0.32911,0.86101,0.98054,1,0.995,0.90832,0.40064,0.20221,0.87259,0.000960425,0.000960425,0.000960425
470,1032.18,0.2988,0.32086,0.82765,0.97914,1,0.995,0.90021,0.40132,0.2066,0.87861,0.000959806,0.000959806,0.000959806
471,1033.95,0.3137,0.35621,0.83556,0.97753,1,0.995,0.90663,0.40651,0.21337,0.88615,0.000959187,0.000959187,0.000959187
472,1035.84,0.33025,0.3207,0.84698,0.97838,1,0.995,0.91922,0.38362,0.20182,0.88318,0.000958569,0.000958569,0.000958569
473,1037.68,0.32324,0.29963,0.85848,0.97953,1,0.995,0.9326,0.37485,0.19477,0.88283,0.00095795,0.00095795,0.00095795
474,1039.52,0.30172,0.28645,0.84162,0.98207,1,0.995,0.92303,0.40772,0.21732,0.89059,0.000957331,0.000957331,0.000957331
475,1041.94,0.30278,0.29924,0.8282,0.98228,1,0.995,0.91532,0.42339,0.23082,0.89173,0.000956713,0.000956713,0.000956713
476,1044.88,0.31784,0.31084,0.8438,0.97943,1,0.995,0.88431,0.45169,0.26869,0.90677,0.000956094,0.000956094,0.000956094
477,1047.95,0.33141,0.38763,0.87578,0.97516,1,0.995,0.89336,0.46998,0.25018,0.9542,0.000955475,0.000955475,0.000955475
478,1050.38,0.28886,0.29882,0.8391,0.91229,1,0.995,0.87803,0.5121,0.27337,1.02249,0.000954856,0.000954856,0.000954856
479,1052.23,0.30292,0.32441,0.8342,0.86822,1,0.995,0.89599,0.54071,0.30756,1.03941,0.000954237,0.000954237,0.000954237
480,1054.22,0.32013,0.31433,0.82175,0.90901,1,0.995,0.85854,0.58048,0.3195,1.01491,0.000953619,0.000953619,0.000953619
481,1056.24,0.34312,0.31811,0.85982,0.95703,1,0.995,0.90793,0.51849,0.2943,0.95785,0.000953,0.000953,0.000953
482,1059.13,0.31932,0.32795,0.83929,0.99058,1,0.995,0.94159,0.41861,0.25234,0.89512,0.000952381,0.000952381,0.000952381
483,1061.47,0.32537,0.28756,0.81003,0.99102,1,0.995,0.91967,0.41885,0.23746,0.88738,0.000951763,0.000951763,0.000951763
484,1063.3,0.32976,0.30372,0.86762,0.98737,1,0.995,0.93279,0.40341,0.23646,0.88188,0.000951144,0.000951144,0.000951144
485,1065.05,0.31098,0.32079,0.81735,0.98169,1,0.995,0.93244,0.3911,0.22956,0.88033,0.000950525,0.000950525,0.000950525
486,1066.91,0.33981,0.3063,0.85118,0.98247,1,0.995,0.95725,0.38667,0.25574,0.88183,0.000949906,0.000949906,0.000949906
487,1068.8,0.29593,0.27885,0.82931,0.96775,1,0.995,0.9254,0.39862,0.28911,0.88346,0.000949288,0.000949288,0.000949288
